Id,SalePrice
2308,247270.7
2309,280679.4
2310,256001.7
2311,196164.0
2312,174666.0
2313,173840.0
2314,178752.5
2315,171473.2
2316,181078.0
2317,171392.2
2318,172079.0
2319,171737.0
2320,192376.8
2321,268523.9
2322,162105.5
2323,180438.5
2324,175200.0
2325,219750.0
2326,168380.0
2327,213700.0
2328,211450.0
2329,184705.0
2330,178200.0
2331,344090.0
2332,443175.67449999915
2333,301532.6
2334,260597.9
2335,246900.0
2336,363551.7
2337,222335.5
2338,295397.6
2339,241899.3
2340,359877.8
2341,216515.0
2342,247170.0
2343,232737.2
2344,258691.2
2345,249891.0
2346,232147.3
2347,188695.8
2348,236515.1
2349,166247.5
2350,287711.3
2351,241024.9
2352,256591.7
2353,197150.0
2354,123140.0
2355,135120.0
2356,148750.0
2357,203010.0
2358,194890.0
2359,124522.5
2360,119200.0
2361,141000.0
2362,268612.9
2363,138930.0
2364,159340.0
2365,262261.7
2366,187620.0
2367,225340.0
2368,204960.0
2369,217825.0
2370,159370.0
2371,167300.0
2372,187562.0
2373,255647.7
2374,325489.0
2375,243190.0
2376,290518.0
2377,281980.0
2378,145640.0
2379,210520.0
2380,148545.0
2381,158330.0
2382,183915.0
2383,214750.0
2384,245679.0
2385,160230.0
2386,138925.0
2387,133790.0
2388,99070.0
2389,118725.0
2390,128610.0
2391,131200.0
2392,109550.0
2393,163940.0
2394,135840.0
2395,197690.0
2396,150280.0
2397,207650.0
2398,125250.0
2399,75010.0
2400,59710.0
2401,119800.0
2402,140200.0
2403,128960.0
2404,132725.0
2405,162340.0
2406,138370.0
2407,125350.0
2408,139610.0
2409,125535.0
2410,168465.0
2411,116625.0
2412,149690.0
2413,143870.0
2414,134890.0
2415,135141.0
2416,128280.0
2417,134452.5
2418,123250.0
2419,128473.2
2420,118700.0
2421,159090.0
2422,126207.5
2423,130190.0
2424,153850.0
2425,174130.0
2426,123120.0
2427,134839.6
2428,173550.0
2429,116075.8
2430,131815.0
2431,113945.9
2432,129220.0
2433,148845.0
2434,142500.0
2435,157715.0
2436,99285.0
2437,116800.0
2438,120800.0
2439,117138.0
2440,134900.0
2441,109590.0
2442,106125.0
2443,110239.3
2444,126575.0
2445,98140.0
2446,139378.7
2447,220740.0
2448,145685.0
2449,102590.0
2450,171120.0
2451,123600.0
2452,223040.0
2453,100510.0
2454,129540.0
2455,118790.0
2456,143050.0
2457,112200.0
2458,86100.0
2459,109415.0
2460,144850.0
2461,115080.0
2462,139673.4
2463,119640.0
2464,154030.0
2465,129740.0
2466,128850.0
2467,151955.2
2468,85260.0
2469,89750.0
2470,195444.0
2471,238008.9
2472,186840.0
2473,123997.5
2474,107820.0
2475,231180.0
2476,129480.0
2477,123670.0
2478,162740.0
2479,121180.0
2480,137780.0
2481,123015.0
2482,127900.0
2483,119150.0
2484,125005.0
2485,122450.0
2486,154820.0
2487,199000.0
2488,145980.0
2489,146850.0
2490,147100.0
2491,97070.0
2492,178290.0
2493,132430.0
2494,179970.0
2495,97189.3
2496,216407.0
2497,155520.0
2498,111950.0
2499,101980.0
2500,130900.0
2501,128300.0
2502,161752.5
2503,114170.0
2504,198050.0
2505,210390.0
2506,264048.4
2507,249388.6
2508,258381.0
2509,218720.0
2510,263630.7
2511,185741.8
2512,227842.3
2513,226150.0
2514,209546.3
2515,153070.0
2516,151920.0
2517,123428.3
2518,139585.0
2519,237896.8
2520,201510.0
2521,189488.5
2522,234488.0
2523,130405.0
2524,126820.0
2525,138900.0
2526,129930.0
2527,105320.0
2528,123680.0
2529,132090.0
2530,121950.0
2531,245415.0
2532,233039.7
2533,195787.8
2534,225840.0
2535,313500.0
2536,241700.0
2537,203650.0
2538,175937.0
2539,193594.1
2540,176708.1
2541,176497.0
2542,153580.0
2543,132030.0
2544,142700.5
2545,127800.0
2546,144140.0
2547,145400.0
2548,131217.6
2549,162150.0
2550,301017.4829999994
2551,142050.0
2552,129925.0
2553,82425.0
2554,123545.0
2555,94400.0
2556,95050.0
2557,116050.0
2558,160420.0
2559,136495.0
2560,124740.4
2561,142440.0
2562,132375.0
2563,137485.4
2564,195097.8
2565,103420.0
2566,141355.0
2567,122600.0
2568,189030.0
2569,183600.0
2570,112700.0
2571,165850.0
2572,193700.0
2573,260560.0
2574,265846.3
2575,127110.0
2576,134550.0
2577,171590.0
2578,102820.0
2579,71842.2
2580,124340.0
2581,148825.0
2582,120180.0
2583,274536.1
2584,165800.0
2585,172545.0
2586,190918.0
2587,208170.0
2588,164380.0
2589,148230.0
2590,236450.0
2591,205457.0
2592,211272.8
2593,224670.0
2594,182089.0
2595,216315.0
2596,351958.5
2597,178590.0
2598,263085.0
2599,316174.5
2600,164207.0
2601,121540.0
2602,84090.0
2603,90800.0
2604,83100.0
2605,94150.0
2606,133850.0
2607,171250.0
2608,186920.0
2609,157080.0
2610,121990.0
2611,158900.0
2612,146850.0
2613,125925.0
2614,119658.3
2615,152840.0
2616,143280.0
2617,179990.0
2618,184170.0
2619,242340.0
2620,180600.0
2621,175480.0
2622,183650.0
2623,251930.0
2624,257987.9
2625,286669.0
2626,159520.0
2627,191740.0
2628,447828.0659999989
2629,442942.2659999989
2630,362312.4
2631,442500.17449999915
2632,396397.4744999992
2633,318406.8
2634,377497.2
2635,154690.0
2636,188259.0
2637,157440.0
2638,265642.0
2639,174010.0
2640,154530.0
2641,102040.0
2642,193840.0
2643,101000.0
2644,123050.0
2645,102650.0
2646,94890.0
2647,101600.0
2648,127820.0
2649,142670.0
2650,162070.0
2651,156050.0
2652,429905.09149999975
2653,275399.9
2654,251380.0
2655,342191.1
2656,337545.59149999975
2657,326567.6
2658,261247.7
2659,280387.7
2660,302437.3
2661,341246.5
2662,345770.59149999975
2663,311061.7
2664,277579.4
2665,308008.8
2666,288979.4
2667,167478.2
2668,174747.0
2669,175164.9
2670,275200.0
2671,178327.0
2672,189377.0
2673,185352.0
2674,180176.8
2675,175822.0
2676,192479.2
2677,201749.0
2678,262717.5
2679,278570.6
2680,268870.0
2681,426672.2829999995
2682,324613.8
2683,488599.14899999835
2684,297341.9
2685,355963.8
2686,272684.7
2687,336251.5
2688,224760.0
2689,236311.7
2690,453879.37449999916
2691,176940.0
2692,139690.0
2693,196420.0
2694,124940.0
2695,194048.0
2696,192169.0
2697,180490.0
2698,203660.0
2699,178130.0
2700,162250.0
2701,137480.0
2702,107575.0
2703,125940.0
2704,136390.0
2705,118728.3
2706,124600.0
2707,121590.0
2708,138055.0
2709,123140.0
2710,123050.0
2711,278680.0
2712,346697.0
2713,176235.3
2714,149200.4
2715,172290.0
2716,158085.2
2717,185190.0
2718,252556.3
2719,160240.0
2720,167597.1
2721,131875.0
2722,150430.0
2723,149390.0
2724,122430.0
2725,132705.0
2726,138835.0
2727,167490.0
2728,173100.0
2729,131828.3
2730,149085.0
2731,115240.0
2732,125642.5
2733,165640.0
2734,138890.0
2735,131060.0
2736,129920.0
2737,121375.0
2738,130810.5
2739,160190.0
2740,143525.0
2741,147220.0
2742,158950.0
2743,150090.0
2744,146530.0
2745,136140.0
2746,130630.0
2747,158225.0
2748,131220.0
2749,132900.0
2750,127582.5
2751,131270.0
2752,231058.7
2753,153975.0
2754,200950.0
2755,131600.0
2756,93531.1
2757,77481.1
2758,76721.1
2759,165640.0
2760,135180.0
2761,150485.0
2762,142545.0
2763,181740.0
2764,166363.4
2765,257475.0
2766,147133.2
2767,95560.0
2768,131460.0
2769,121936.8
2770,158170.4
2771,112250.0
2772,113450.0
2773,161835.3
2774,142790.0
2775,147950.0
2776,159370.0
2777,172110.0
2778,140390.0
2779,120790.0
2780,113170.0
2781,106590.0
2782,99940.0
2783,96240.0
2784,133090.0
2785,136518.7
2786,62410.0
2787,121090.0
2788,73550.0
2789,256009.8
2790,94455.0
2791,120500.0
2792,82350.0
2793,143880.0
2794,100181.1
2795,116840.0
2796,124020.0
2797,204682.0
2798,132480.0
2799,111750.0
2800,80750.0
2801,114520.0
2802,135485.0
2803,147280.5
2804,142570.0
2805,101120.0
2806,77850.0
2807,158610.0
2808,146915.0
2809,137670.0
2810,130025.0
2811,158450.0
2812,143286.0
2813,135071.0
2814,149771.0
2815,117820.0
2816,259940.0
2817,129440.0
2818,125190.0
2819,168430.0
2820,134055.0
2821,121892.5
2822,185900.0
2823,227862.4
2824,164480.5
2825,148800.0
2826,125740.0
2827,143960.0
2828,210500.0
2829,168406.4
2830,239218.8
2831,187946.4
2832,217290.0
2833,288777.2
2834,215779.9
2835,216306.5
2836,197669.0
2837,170860.0
2838,138310.5
2839,177780.0
2840,202568.5
2841,198080.0
2842,239952.2
2843,140653.3
2844,157725.0
2845,119650.0
2846,214267.8
2847,189110.0
2848,219745.6
2849,203930.0
2850,279347.7
2851,237630.0
2852,221200.0
2853,240848.0
2854,144230.0
2855,205846.5
2856,217465.5
2857,182317.0
2858,201700.5
2859,146747.5
2860,137100.0
2861,127715.9
2862,195309.0
2863,132900.0
2864,265137.0
2865,141325.0
2866,133000.0
2867,95520.0
2868,112800.0
2869,129988.7
2870,160970.0
2871,111540.0
2872,54351.1
2873,107405.0
2874,158720.0
2875,126200.0
2876,160090.0
2877,146155.0
2878,155250.0
2879,151830.0
2880,110590.0
2881,146040.0
2882,163055.0
2883,168430.0
2884,172190.0
2885,177675.0
2886,199090.0
2887,123380.0
2888,125060.0
2889,63330.0
2890,75990.0
2891,136847.5
2892,72760.0
2893,102990.0
2894,58210.0
2895,290290.0
2896,285430.0
2897,185980.0
2898,138725.0
2899,226150.0
2900,160773.7
2901,198960.0
2902,181620.0
2903,337964.7
2904,336455.2
2905,122590.0
2906,212062.9
2907,112475.0
2908,127050.0
2909,144931.5
2910,82640.0
2911,84540.0
2912,149130.0
2913,87500.0
2914,81250.0
2915,83050.0
2916,90100.0
2917,169607.5
2918,110960.0
2919,236800.0
